Date,Time,Station_No,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity
25-08-2021,18:00,4,38.01,17.205,100.5056,655.703,89.55183333,126.1966667,20.4,12.5
25-08-2021,19:00,4,44.56315789,20.23333333,87.54291228,714.7421053,83.66645614,134.2175439,20.4,12.5
25-08-2021,20:00,4,24.165,11.485,69.39205,569.944,61.57276667,127.9433333,20.4,12.5
25-08-2021,21:00,4,23.20333333,11.0,63.14316667,544.35,56.67956667,122.7033333,20.4,12.5
25-08-2021,22:00,4,19.28333333,9.421666667,58.23566667,486.095,50.0612,109.6033333,20.4,12.5
25-08-2021,23:00,4,19.65333333,9.555,57.15601667,491.252,50.65716667,109.6033333,20.4,12.5
26-08-2021,00:00,4,18.05333333,8.473333333,59.11901667,468.905,53.0724,105.6733333,20.4,12.5
26-08-2021,01:00,4,19.15166667,8.833333333,61.4419,481.32,58.49883333,104.8,20.4,12.5
26-08-2021,02:00,4,20.33833333,9.415,61.60548333,481.129,59.50256667,104.8,20.4,12.5
26-08-2021,03:00,4,19.585,9.198333333,61.18016667,476.545,55.39353333,104.3633333,20.4,12.5
26-08-2021,04:00,4,19.93333333,9.265,64.71356667,475.017,57.71466667,104.8,20.4,12.5
26-08-2021,05:00,4,31.98833333,14.09833333,72.20568333,545.496,72.11196667,118.7733333,20.4,12.5
26-08-2021,06:00,4,44.89333333,19.25333333,70.17725,663.916,74.87223333,138.86,20.4,12.5
26-08-2021,07:00,4,36.18333333,15.59,64.15738333,667.163,67.43833333,137.55,20.4,12.5
26-08-2021,08:00,4,26.69833333,12.32833333,53.09915,602.414,46.32856667,130.5633333,20.4,12.5
26-08-2021,09:00,4,60.725,28.225,37.39515,596.493,19.91783333,139.7333333,20.4,12.5
26-08-2021,10:00,4,20.75,10.59833333,30.0339,520.284,8.9395,133.62,20.4,12.5
26-08-2021,11:00,4,20.01166667,10.19,41.87733333,502.712,15.7147,132.7466667,20.4,12.5
26-08-2021,12:00,4,23.02,11.74333333,47.86448333,494.117,19.41596667,131.4366667,20.4,12.5
26-08-2021,13:00,4,24.24,12.485,47.04656667,481.129,13.61313333,141.0433333,20.4,12.5
26-08-2021,14:00,4,24.245,12.26,95.89255,528.497,59.69076667,130.1266667,20.4,12.5
26-08-2021,15:00,4,23.25666667,11.40166667,91.44308333,565.933,58.342,121.83,20.4,12.5
26-08-2021,16:00,4,21.20666667,10.12,101.1272167,562.113,74.339,106.11,20.4,12.5
26-08-2021,17:00,4,27.695,12.83,107.1143667,634.884,95.54286667,110.4766667,20.4,12.5
26-08-2021,18:00,4,20.665,9.75,94.32215,556.383,82.18066667,105.2366667,20.4,12.5
26-08-2021,19:00,4,21.03666667,9.748333333,87.84425,536.137,80.4555,101.3066667,20.4,12.5
26-08-2021,20:00,4,32.15,14.65166667,90.42886667,567.461,90.55556667,103.49,20.4,12.5
26-08-2021,21:00,4,34.88,15.845,86.07755,561.349,88.51673333,104.3633333,20.4,12.5
26-08-2021,22:00,4,30.88166667,14.14333333,80.2867,522.576,83.99993333,98.68666667,20.4,12.5
26-08-2021,23:00,4,31.40333333,14.345,76.81873333,539.002,80.7378,103.49,20.4,12.5
27-08-2021,00:00,4,35.29833333,15.90166667,77.7348,579.494,81.45923333,106.11,20.4,12.5
27-08-2021,01:00,4,39.785,17.44166667,74.07053333,588.28,79.5145,114.4066667,20.4,12.5
27-08-2021,02:00,4,44.62666667,19.635,69.03216667,620.177,75.53093333,127.9433333,20.4,12.5
27-08-2021,03:00,4,48.25333333,21.52166667,68.9013,669.646,74.9977,131.4366667,20.4,12.5
27-08-2021,04:00,4,54.885,23.73333333,70.60256667,691.42,76.4092,134.93,20.4,12.5
27-08-2021,05:00,4,58.78666667,25.43333333,69.65378333,726.564,74.74676667,151.0866667,20.4,12.5
27-08-2021,06:00,4,67.32,29.01833333,69.16303333,784.246,74.58993333,161.5666667,20.4,12.5
27-08-2021,07:00,4,80.815,35.08,71.58406667,817.098,74.40173333,163.3133333,20.4,12.5
27-08-2021,08:00,4,56.29166667,25.56333333,60.55855,690.465,48.61833333,132.7466667,20.4,12.5
27-08-2021,09:00,4,54.97666667,25.08333333,68.41055,686.263,43.44283333,127.9433333,20.4,12.5
27-08-2021,10:00,4,43.865,20.295,73.97238333,640.996,32.71543333,114.8433333,20.4,12.5
27-08-2021,11:00,4,26.92,12.80166667,54.93128333,565.36,15.93426667,127.9433333,20.4,12.5
27-08-2021,12:00,4,28.34833333,13.44666667,56.59983333,468.141,13.67586667,127.07,20.4,12.5
27-08-2021,13:00,4,20.68833333,10.38166667,33.63273333,433.188,5.426433333,152.8333333,20.4,12.5
27-08-2021,14:00,4,23.54,11.65166667,38.93283333,421.346,5.300966667,154.58,20.4,12.5
27-08-2021,15:00,4,28.4,13.725,50.08921667,460.119,6.712466667,155.0166667,20.4,12.5
27-08-2021,16:00,4,37.12,17.56166667,72.56556667,522.767,21.23523333,145.41,20.4,12.5
27-08-2021,17:00,4,42.47666667,19.895,88.59673333,574.91,37.38906667,144.5366667,20.4,12.5
27-08-2021,18:00,4,41.175,19.01,98.05185,603.942,52.16276667,146.2833333,20.4,12.5
27-08-2021,19:00,4,39.72666667,18.035,97.00491667,612.346,65.0231,158.51,20.4,12.5
27-08-2021,20:00,4,29.62166667,13.56333333,93.4388,584.078,72.8334,143.2266667,20.4,12.5
27-08-2021,21:00,4,26.68166667,11.75833333,93.89683333,549.507,81.45923333,126.1966667,20.4,12.5
27-08-2021,22:00,4,37.905,16.21833333,99.88398333,617.694,93.22173333,109.1666667,20.4,12.5
27-08-2021,23:00,4,42.95087719,19.66842105,94.46507018,626.0778947,83.3362807,108.9368421,20.4,12.5
28-08-2021,00:00,4,53.81509434,24.62641509,89.81650943,684.7890566,83.97981132,113.2037736,20.4,12.5
28-08-2021,01:00,4,53.15283019,23.67735849,87.77943396,706.6279245,85.15162264,112.2150943,20.4,12.5
28-08-2021,02:00,4,68.53833333,29.66166667,86.79731667,686.645,89.395,117.0266667,20.4,12.5
28-08-2021,03:00,4,63.475,28.86333333,77.86566667,672.32,74.5272,113.5333333,20.4,12.5
28-08-2021,04:00,4,58.0220339,26.44745763,75.85830508,678.4708475,70.84613559,118.1220339,20.4,12.5
28-08-2021,05:00,4,51.69333333,23.455,72.4347,673.466,67.1874,125.76,20.4,12.5
28-08-2021,06:00,4,56.67666667,25.71666667,73.38348333,691.611,67.87746667,125.76,20.4,12.5
28-08-2021,07:00,4,223.5166667,72.83833333,67.69078333,1066.544,62.60786667,197.3733333,20.4,12.5
28-08-2021,08:00,4,59.315,26.89833333,65.85865,830.277,56.86776667,162.8766667,20.4,12.5
28-08-2021,09:00,4,63.04237288,28.57288136,72.1319322,876.0101695,50.27172881,146.5423729,20.4,12.5
28-08-2021,10:00,4,81.97333333,37.015,78.19283333,791.886,36.94993333,127.9433333,20.4,12.5
28-08-2021,11:00,4,83.29,37.60333333,91.60666667,737.451,29.48466667,111.7866667,20.4,12.5
28-08-2021,12:00,4,36.74833333,17.81833333,93.66781667,662.006,57.65193333,115.7166667,20.4,12.5
28-08-2021,13:00,4,30.63166667,15.55166667,63.47033333,623.233,33.09183333,124.0133333,20.4,12.5
28-08-2021,14:00,4,35.49166667,16.98333333,65.59691667,617.694,39.74156667,126.1966667,20.4,12.5
28-08-2021,15:00,4,49.39833333,22.795,84.04911667,692.948,53.1665,122.2666667,20.4,12.5
28-08-2021,16:00,4,55.59090909,25.14363636,98.15,852.2072727,65.01454545,143.8618182,20.4,12.5
28-08-2021,18:00,4,67.37166667,30.4,92.78446667,750.439,67.78336667,128.38,20.4,12.5
28-08-2021,19:00,4,19.92,9.15,86.11026667,518.947,61.3532,78.6,20.4,12.5
28-08-2021,20:00,4,23.01,10.60333333,94.78018333,515.318,76.5974,79.03666667,20.4,12.5
28-08-2021,21:00,4,31.60333333,14.61833333,88.30228333,553.518,78.41666667,82.53,20.4,12.5
28-08-2021,22:00,4,33.055,15.46166667,80.54843333,560.585,71.1396,96.50333333,20.4,12.5
28-08-2021,23:00,4,39.58333333,18.245,77.37491667,583.314,70.26133333,99.99666667,20.4,12.5
29-08-2021,00:00,4,44.645,20.42,73.48163333,596.111,72.51973333,97.37666667,20.4,12.5
29-08-2021,01:00,4,54.08166667,24.675,74.23411667,609.863,75.9387,96.94,20.4,12.5
29-08-2021,02:00,4,56.09333333,25.38,71.4532,615.402,74.21353333,97.81333333,20.4,12.5
29-08-2021,03:00,4,67.63666667,30.68333333,62.32525,571.09,65.2113,102.18,20.4,12.5
29-08-2021,04:00,4,66.01166667,29.65166667,60.49311667,552.945,61.4473,104.3633333,20.4,12.5
29-08-2021,05:00,4,61.205,26.645,62.25981667,635.457,61.03953333,113.0966667,20.4,12.5
29-08-2021,06:00,4,70.155,31.48,69.22846667,780.044,65.99546667,133.1833333,20.4,12.5
29-08-2021,07:00,4,62.39333333,28.37166667,69.35933333,791.504,57.43236667,131.0,20.4,12.5
29-08-2021,08:00,4,81.84333333,36.68333333,69.4902,757.124,46.2031,127.9433333,20.4,12.5
29-08-2021,09:00,4,82.64833333,37.84666667,77.80023333,837.344,47.991,129.2533333,20.4,12.5
29-08-2021,10:00,4,60.07017544,27.72807018,47.59414035,1229.235789,21.59347368,130.5403509,20.4,12.5
29-08-2021,11:00,4,37.40166667,17.965,37.62416667,604.897,12.67213333,133.1833333,20.4,12.5
29-08-2021,12:00,4,33.04,16.085,35.69388333,592.673,9.8805,141.9166667,20.4,12.5
29-08-2021,13:00,4,30.12333333,14.615,31.04811667,551.226,7.528,153.7066667,20.4,12.5
29-08-2021,14:00,4,28.045,13.76666667,28.52893333,570.135,4.7991,154.58,20.4,12.5
29-08-2021,15:00,4,31.63166667,14.83166667,48.97685,697.914,15.9029,153.27,20.4,12.5
29-08-2021,16:00,4,45.66,20.835,104.6279,698.678,55.95813333,131.4366667,20.4,12.5
29-08-2021,17:00,4,51.65666667,22.61166667,108.5539,832.187,71.1396,138.86,20.4,12.5
29-08-2021,18:00,4,51.96833333,23.24,93.37336667,765.146,62.5765,128.38,20.4,12.5
29-08-2021,19:00,4,62.54166667,28.0,82.70773333,759.225,63.92526667,147.1566667,20.4,12.5
29-08-2021,20:00,4,36.38983051,16.7220339,75.55886441,645.0620339,56.10911864,130.1118644,20.4,12.5
29-08-2021,21:00,4,34.80333333,16.10166667,98.15,604.897,73.2098,109.1666667,20.4,12.5
29-08-2021,22:00,4,31.24285714,14.95535714,91.2795,608.8125,75.31360714,123.5142857,20.4,12.5
29-08-2021,23:00,4,33.61833333,15.32166667,79.82866667,642.906,70.2927,130.1266667,20.4,12.5
30-08-2021,00:00,4,40.575,18.16,72.27111667,610.245,65.1172,131.0,20.4,12.5
30-08-2021,01:00,4,43.455,19.74166667,66.87286667,524.677,60.85133333,117.9,20.4,12.5
30-08-2021,02:00,4,35.70166667,16.29333333,66.80743333,529.07,59.25163333,113.0966667,20.4,12.5
30-08-2021,03:00,4,32.29166667,14.15333333,67.85436667,539.193,57.52646667,113.5333333,20.4,12.5
30-08-2021,04:00,4,28.79666667,13.21666667,68.73771667,537.092,58.1538,109.6033333,20.4,12.5
30-08-2021,05:00,4,39.33,17.88,72.40198333,530.025,66.2464,105.2366667,20.4,12.5
30-08-2021,06:00,4,42.88333333,19.445,68.01795,594.965,65.55633333,122.7033333,20.4,12.5
30-08-2021,07:00,4,33.545,15.43666667,54.44053333,596.111,47.05,127.9433333,20.4,12.5
30-08-2021,08:00,4,39.42,18.07,58.43196667,650.737,39.02013333,127.07,20.4,12.5
30-08-2021,09:00,4,51.18245614,23.48596491,74.66287719,642.9663158,25.68764912,97.44561404,20.4,12.5
30-08-2021,10:00,4,43.31833333,20.45166667,59.34803333,620.941,3.073933333,95.63,20.4,12.5
30-08-2021,11:00,4,36.74166667,17.63166667,71.2569,831.614,12.45256667,100.4333333,20.4,12.5
30-08-2021,12:00,4,33.44166667,15.695,61.47461667,531.171,8.908133333,123.5766667,20.4,12.5
30-08-2021,13:00,4,34.81,16.39666667,59.90421667,509.97,6.179233333,127.07,20.4,12.5
30-08-2021,14:00,4,47.73833333,21.96,91.90111667,643.097,23.65046667,117.0266667,20.4,12.5
30-08-2021,15:00,4,51.36909091,23.64909091,116.1739091,690.9338182,40.34323636,116.2327273,20.4,12.5
30-08-2021,16:00,4,51.48333333,23.00666667,145.5891667,698.869,82.30613333,101.7433333,20.4,12.5
30-08-2021,17:00,4,38.15416667,15.83125,131.275625,732.24625,87.513,109.1666667,20.4,12.5
01-09-2021,19:00,4,30.6,14.5,93.2425,693.33,60.224,131.0,31.4,67.9
01-09-2021,23:00,4,35.126,16.296,80.95412,646.5732,62.8588,111.612,28.012,75.514
02-09-2021,00:00,4,24.515,11.71666667,80.54843333,644.052,60.85133333,105.2366667,28.24666667,74.39333333
02-09-2021,01:00,4,35.09333333,15.79333333,77.1459,732.676,65.5877,126.6333333,28.4,74.40333333
02-09-2021,02:00,4,34.86833333,15.49,74.52856667,728.092,74.27626667,126.6333333,28.43666667,74.82
02-09-2021,03:00,4,40.28333333,17.96833333,73.48163333,767.438,71.57873333,135.3666667,28.31333333,76.005
